number,value,params_EPOCHS,params_dropout_l0,params_dropout_l1,params_dropout_l2,params_lr,params_n_layers,params_n_units_l0,params_n_units_l1,params_n_units_l2
4,0.2752864547795899,343,0.4385543098037832,0.2594197273676578,0.10299618017439696,5.0689791092688877e-05,3,480,1696.0,1824.0
1325,0.27571675170084375,279,0.1426545665644084,0.2559631648180901,0.16120144556032887,0.0003221799522901714,3,416,1248.0,1440.0
1999,0.2777770549077815,287,0.27331857895505723,0.12258388956996831,0.13370373835929436,0.00035487469161152513,3,672,1312.0,1888.0
1019,0.277904858006287,354,0.12149160770026303,0.27703691197356206,0.11710789971099629,0.0006349624526722192,3,352,1376.0,1952.0
58,0.2781985569310355,526,0.15096464254163242,0.14753241785101662,0.3244724758202142,0.00038751574758833494,3,416,1312.0,1888.0
424,0.2801132533434601,340,0.1890905239451893,0.2118173407688915,0.1063459059553648,0.0004183531684380767,3,352,1440.0,1504.0
17043,0.28046452977732644,311,0.15307024330681526,0.15064838346345827,0.23680442174952376,0.0009668997681577152,3,864,1440.0,1696.0
166,0.2809014515330761,233,0.10883026942002155,0.2165100394439555,0.24006545512033536,0.0003654669301232506,3,736,1248.0,1888.0
4689,0.28149204825932295,255,0.11888026773730931,0.31735656498288345,0.372436090743745,0.0005013990660542858,3,544,1312.0,1952.0
57,0.28189070271384986,511,0.3782835118127177,0.1466632876952682,0.18381101404807393,0.00035531444460923606,3,480,544.0,1952.0
6097,0.2819009705093733,421,0.18344075687947375,0.14511602392847578,0.11828040975129007,0.0006168277990158266,3,736,1376.0,1632.0
248,0.28205266350286634,309,0.11169952786465118,0.20506634860834383,0.1040234331183227,0.0004145444163137071,3,352,1504.0,1568.0
66,0.282091021323749,263,0.45877408790653856,0.130715997340689,0.399644920015722,0.00036627490559948465,3,672,800.0,1696.0
16404,0.2821876684960066,418,0.1087336169645583,0.2252372123448985,0.14922345020864713,0.0006282624231203639,3,864,1120.0,1760.0
5462,0.28219189339604817,276,0.23773922367635308,0.1493974647275158,0.10483874921165257,0.000480275023106918,3,544,1248.0,1888.0
86,0.2832556708649655,308,0.11286726803206436,0.19306293008935643,0.4306580353516041,0.00023739262596698631,3,544,1952.0,1952.0
7366,0.28402712485727205,302,0.17190502248107953,0.22600490493707587,0.39593854204079754,0.00040292375127069243,3,480,1568.0,416.0
1138,0.2842357856900179,291,0.10872687087082085,0.13273050307498907,0.13644705612480115,0.0012308590706113516,3,544,416.0,1952.0
42,0.28445537691625083,302,0.2659508585014506,0.20088329176924982,0.319176059373144,0.00013153710960615747,3,608,1440.0,992.0
443,0.2847822217160183,340,0.11165182053144333,0.23565127557284973,0.4968543059150113,0.00045213001888096,3,352,544.0,1952.0
15832,0.28485107581685515,492,0.19090215555507306,0.2998123892070323,0.48398996622435014,0.0007367638209834602,3,480,1120.0,1120.0
76,0.2856288112984638,221,0.11694676285061802,0.1660882079005347,0.4732724426383372,0.00040160028850834303,3,480,800.0,480.0
1455,0.28582216707761493,269,0.11466349507661948,0.25835193705328774,0.15375290133711467,0.00036056075149050535,3,672,1376.0,1056.0
9979,0.2861931065728499,296,0.13003672780137515,0.48112188553079366,0.24372929625862047,0.0005467222984687244,3,608,1312.0,1440.0
364,0.2863837975577304,296,0.13263582911553315,0.17075150616806084,0.11059539143071989,0.00036169640325825627,3,416,1952.0,480.0
160,0.2874013066528281,278,0.21963858268362957,0.15799605055480084,0.4495249911557048,0.000333812613356639,3,416,544.0,1888.0
3293,0.2876208094893493,408,0.17360255866378071,0.11531532441114112,0.16888899694633824,0.000551621977531631,3,800,800.0,1888.0
24,0.2876347191514597,290,0.10085765808567601,0.1781725930893452,0.47676271654701763,0.0002315890045325603,3,864,1056.0,352.0
6,0.2883947093441829,639,0.20039165675028725,0.4158128295677255,,0.0003852543735828546,2,672,1248.0,
5,0.28857475794869597,377,0.10173154980105421,0.15321892748405275,0.2454656122625132,5.295376643367043e-05,3,352,544.0,480.0
1443,0.2889985187855702,479,0.1283153653543571,0.162623527687745,0.11491720339327413,0.0005519052034473046,3,544,672.0,1952.0
785,0.2890920648747427,267,0.13879790246675708,0.3032205546628957,0.2622254563308641,0.0004947450115961976,3,416,1376.0,928.0
1330,0.2898971416838871,346,0.20495029064626288,0.2180869927522429,0.12490970038297684,0.0006167428767747173,3,352,1568.0,1632.0
3212,0.29076515385311624,396,0.1972915074265652,0.1465365905723428,0.2995931217424648,0.0004950819764379547,3,480,928.0,416.0
16204,0.29109289786817405,343,0.2755396246311838,0.14781567543543261,0.3312800829486626,0.0006469589789544769,3,736,1248.0,1632.0
0,0.2913340222225654,326,0.35598614566168124,0.1708861970903944,,0.0011121621911081945,2,1952,864.0,
2871,0.2916836091673321,266,0.12569915159287745,0.2131875890717221,0.2375706946597709,0.0007088020123795009,3,608,1184.0,1888.0
325,0.29181641891826654,413,0.23175272456287982,0.16883258740928533,0.47544547149027155,0.00035392091095292423,3,672,1504.0,992.0
640,0.29255431735762444,222,0.22624587543900146,0.16533610079208713,0.3542502764937511,0.00045647976611428175,3,352,1568.0,352.0
824,0.292568759903919,336,0.12193082518669157,0.22539549087850996,0.2064597009202846,0.0008824194560751319,3,416,416.0,1952.0
4739,0.2926520474005641,325,0.20684944778295697,0.34397701283348153,0.24681741420209694,0.0005558791540974159,3,608,1504.0,992.0
670,0.2926761771205606,316,0.10983417563835172,0.13003481457902205,0.23815337495428943,0.0003925877871017963,3,416,1440.0,1824.0
10,0.29314470445706925,645,0.14469054347719248,0.4737168568174282,0.29280703930707497,0.0003315553347459803,3,1056,1760.0,608.0
811,0.29321566113898234,313,0.11361310682474604,0.24030159581465124,0.40334468906698334,0.0003824483459341072,3,416,1504.0,1632.0
244,0.2936702450575238,284,0.18066089818116812,0.2017424347848793,0.4595875405995221,0.0006121411537168308,3,352,416.0,1632.0
