number,value,params_EPOCHS,params_dropout_l0,params_dropout_l1,params_dropout_l2,params_lr,params_n_layers,params_n_units_l0,params_n_units_l1,params_n_units_l2
4867,0.37783692550933634,298,0.1721760485036598,0.1893643169040464,0.4158823500698476,0.0005487883162913403,3,736,544.0,1760.0
1717,0.381109290533907,230,0.14978293259385292,0.10293159462605536,0.35564229668110053,0.000895494448044272,3,1312,480.0,1312.0
16615,0.38121250663865996,481,0.10513187056291569,0.12025310041267342,0.1321109859923327,0.0003448969473017654,3,672,928.0,1760.0
101,0.38157805407965495,299,0.13553215959683948,0.18780738138921962,,0.0008476541827072989,2,1440,544.0,
295,0.38199596812876263,406,0.1218517154077758,0.14143365887335532,0.3839608520101176,0.001031470600423347,3,352,1824.0,672.0
78,0.38258375377716386,293,0.3398935788875884,0.14778825993303354,0.4168253056481963,0.0004311252061321585,3,672,1504.0,1504.0
1024,0.3829057314789043,290,0.14398980904452827,0.35648983565921377,0.13979529813382208,0.00047430808451622014,3,1440,1312.0,1440.0
19,0.3836070929668043,501,0.15601290995209716,0.26970686730763543,,0.0003597249311891213,2,1440,416.0,
1592,0.38408856484290055,440,0.1179360586991467,0.23688781213324892,0.3092531667930656,0.0004508806504257289,3,1056,1888.0,2016.0
21,0.3841293251565764,274,0.1540038153387871,0.19787215448311452,,0.0005770936638237854,2,1376,416.0,
43,0.3843880028615796,303,0.12706458475332902,0.13110599443996185,,0.0006178967577741493,2,352,992.0,
2907,0.38510228883338304,419,0.17018977159283424,0.13169303474554192,,0.0007522855255950648,2,352,1440.0,
2204,0.38601604945673024,434,0.14329327200120714,0.2446849958374082,0.27777541043043713,0.0008727208421685404,3,480,1824.0,1696.0
100,0.3873317350038138,293,0.12524308884043242,0.18760038090318878,,0.0005814288525141686,2,1440,416.0,
6327,0.3887471717837215,518,0.22516049167760802,0.16828542141441974,0.28264572361271245,0.0014423288208306826,3,352,480.0,1504.0
8763,0.39030766814464574,466,0.1233067218000219,0.40232497142332224,0.2082144401359305,0.0007740694479686618,3,416,1952.0,1952.0
5514,0.3952858215616039,169,0.14552489546105474,0.24416987092740625,0.14611606389358522,0.0007821511071783089,3,1440,1440.0,1888.0
142,0.3963485259672318,226,0.10122977616044486,0.1467362734535388,0.42430686593794603,0.0006075221953476714,3,352,1056.0,1632.0
9051,0.3980910954442095,371,0.11223239121232896,0.1188981314571303,0.13028145349862202,0.00030695620075028824,3,480,1184.0,1824.0
8485,0.398172530167413,539,0.13374496424130508,0.11031375624584212,0.14901988827832624,0.00034485149438209523,3,608,992.0,1568.0
