number,value,params_EPOCHS,params_dropout_l0,params_dropout_l1,params_dropout_l2,params_lr,params_n_layers,params_n_units_l0,params_n_units_l1,params_n_units_l2
2691,0.00011685137166447626,633,0.10476535215233185,0.16197846245511502,,0.00021257012894575875,2,2016,1376.0,
1232,0.00011717108063749037,469,0.100103113226331,0.11743787983150887,,7.305738330300333e-05,2,1824,992.0,
252,0.00011757821678960075,440,0.10984434931850362,0.2739864939477566,,0.0001359840504907505,2,1568,736.0,
807,0.00011822385058621876,466,0.11161940758209467,0.17071638155672808,,0.00011690908262692158,2,1248,1184.0,
1192,0.00011850411416768717,629,0.12479464881187713,0.17094082647357714,,0.00011789732615032094,2,2080,1120.0,
3335,0.0001190780824496566,567,0.11594973395441077,0.10685386420966249,,0.00014249150810343567,2,1632,672.0,
107,0.00011919318203581497,278,0.18242299212246313,0.22806662332992958,,0.0002718270053409295,2,2080,928.0,
1246,0.00011929935668983186,629,0.1101055503571845,0.1430317814743738,,9.854013114004637e-05,2,1888,1440.0,
1527,0.00011936622759094462,393,0.12230456635078255,0.15310755990598607,,0.000101749995689869,2,1184,992.0,
867,0.0001194028249301482,284,0.10257784014790645,0.21362023479326084,,9.510305816364361e-05,2,1312,544.0,
1613,0.0001199608035676647,631,0.11597327657910277,0.14446131553127495,,0.00011585181249762368,2,1184,1568.0,
4780,0.00012009187460838196,585,0.11916231757310862,0.14673672355320863,,0.00013400703485168204,2,1888,992.0,
1036,0.00012026536739237295,626,0.10869979439822323,0.17793956911730663,,0.0001327549705572011,2,1888,864.0,
1032,0.0001204709682497196,400,0.13912818186768838,0.14318731197612908,,0.00019824634556054972,2,1632,928.0,
5607,0.00012047836838367706,124,0.10811699048399571,0.11698554659190037,,8.68634100149121e-05,2,1888,1248.0,
2314,0.00012053992201496536,650,0.12309408648649868,0.1380721324577366,,0.00012076476950816411,2,1312,1120.0,
740,0.00012065194750903175,430,0.11254900379171487,0.11415973634539764,,0.00014910700683930562,2,1440,1440.0,
2231,0.00012065327294597712,435,0.10604074425021535,0.12146005440924211,,0.0001407463688190651,2,1696,1184.0,
1180,0.0001208903529914096,612,0.11192869031458638,0.14448282337708143,,0.00011749085289287816,2,1824,1376.0,
921,0.00012115880478328715,423,0.10335075693626986,0.12041997549050416,,0.0002805522262426741,2,1568,864.0,
1580,0.00012116939566719035,410,0.12951530813634446,0.1321427006795531,,0.00010331451242855634,2,1824,1440.0,
4847,0.0001213065023572805,564,0.10331517029228732,0.11354623000623769,,0.00013532915590135525,2,2016,1568.0,
649,0.00012140287290094421,457,0.10883172947329349,0.17129643301937514,,0.0001501119769704543,2,1312,1056.0,
4196,0.0001214764114896146,571,0.10011026077193869,0.1319534152893499,,0.00012842208370281022,2,1888,1376.0,
118,0.0001215619081146239,403,0.191316994799071,0.31029687655552035,,0.0002462175115785895,2,1888,800.0,
71,0.00012158155004726723,309,0.17271535148498549,0.3022067184809322,,0.0002920526849669999,2,1952,736.0,
200,0.0001217576747876592,282,0.16526888041569598,0.32002825010759606,,0.00019252490070144663,2,1888,864.0,
250,0.00012182382658162775,440,0.17258255437917544,0.19694120750999378,,0.00021535426722286678,2,1696,1056.0,
3174,0.00012198922825821986,612,0.10028840596588243,0.16457886169858812,,0.00020801601836869211,2,2016,1248.0,
4097,0.00012206110041006469,527,0.10238612093888907,0.17642884384807528,,0.00014268065275652587,2,1504,1120.0,
382,0.0001223502098582685,272,0.16481640587444588,0.18549590965642054,,0.00012265110292322302,2,1824,1056.0,
69,0.00012243403762113303,313,0.1747676212089413,0.29332923345503664,,0.0002256228390852054,2,1888,736.0,
1003,0.00012262433689708512,479,0.15324335057023875,0.11901466450593892,,0.0001460393106903874,2,1312,1120.0,
391,0.00012283316730948474,290,0.11975283812009781,0.3324427814023821,,0.00019405906809074323,2,1376,800.0,
466,0.00012292444177243548,154,0.10924242516327433,0.297348409609703,,0.00014335884628249802,2,1696,672.0,
56,0.0001230395088593165,255,0.16190811657546356,0.4641209315017605,,0.0002001077818890273,2,1632,800.0,
400,0.00012324512523870606,299,0.11445030277799993,0.2974088815599221,,0.00014273040017792534,2,2016,864.0,
3342,0.0001232562579389196,556,0.10371603209904957,0.12721248724455356,,0.00018225488668629066,2,1824,1376.0,
1443,0.00012354213370902774,653,0.10000268038063452,0.10956159541761785,,0.0001331309617315334,2,2144,1376.0,
337,0.00012408884528364677,413,0.11227028406148726,0.26863889551291414,,0.00018940364688063179,2,1504,800.0,
411,0.000124182750005275,302,0.15711562663581047,0.3393286664464307,,0.00025216059277886655,2,1824,864.0,
246,0.00012420053996417362,302,0.1216186756461285,0.27471418676540715,,0.00021190532838737,2,1568,800.0,
3161,0.0001243445369861244,606,0.10281459030101406,0.12341365623130039,,0.00022095444587753342,2,2080,1248.0,
1092,0.0001246552189210585,445,0.11337749645930294,0.10843135397659497,,0.00018754547940415736,2,1952,992.0,
6046,0.00012475939001888037,644,0.1028336889970333,0.13894928723711658,,0.00012529626973670175,2,1824,1056.0,
493,0.00012507466381066478,303,0.1860148409601061,0.1981784890935312,,0.00010774361653039373,2,1696,1376.0,
557,0.00012520838475514514,312,0.10521059938860645,0.20232637701567316,,0.00019845757235325268,2,1696,480.0,
40,0.0001253141337656416,316,0.16475885132512774,0.40695575109009063,,0.00014352907776562804,2,1376,864.0,
39,0.0001254102802098108,277,0.16100519452530662,0.495052604165991,,0.0001397373175736796,2,1248,864.0,
79,0.00012574642532854342,446,0.18286096017270856,0.31255226486415927,,0.0003490232096209807,2,1248,608.0,
259,0.00012582324513156588,342,0.11057570249192446,0.30927571998260567,,0.00027954301789286166,2,1312,800.0,
1641,0.00012668640338233672,609,0.11842322912989574,0.16406571072663423,,0.00010151596372709469,2,1824,1376.0,
19,0.00012669986050847608,201,0.10779402330242939,0.31678097493416685,,0.0003115446971351415,2,992,736.0,
5558,0.00012679304903334316,660,0.1059304409720295,0.1929331163498335,,0.0001336655279352021,2,1952,1696.0,
220,0.00012681867301580496,328,0.10378243300453904,0.3187828124696588,,0.00020070704503592733,2,1248,800.0,
83,0.00012695666155195794,273,0.15257222043413757,0.3249237930862184,,0.0003030844915376202,2,1824,416.0,
781,0.00012728680206540351,270,0.11540887415492082,0.20551656327659307,,0.0002037639368245125,2,1440,800.0,
544,0.00012743202387355268,271,0.14365540084488182,0.3360793402356343,,0.0002642681896328111,2,1696,800.0,
1156,0.00012777012404209623,434,0.1087192090352178,0.2687188106001259,,0.00016519358436152838,2,1504,1184.0,
3146,0.00012803355542322,405,0.10004563066467426,0.10446509892434108,,0.00019601056832803873,2,1824,1376.0,
110,0.00012815987138310448,328,0.1602538038334518,0.34594089052544025,,0.00024438149092370436,2,1760,352.0,
60,0.0001286374594201334,317,0.16062274779275634,0.45678862239187573,,0.00019344414558788677,2,1696,800.0,
67,0.00012871219272104402,369,0.1496058655012418,0.4202212392273299,,0.00026344677809928934,2,1952,1120.0,
11,0.00012878106160011762,423,0.2854967647296716,0.23990095427712219,0.21484290933865471,0.00016658274729094616,3,736,992.0,480.0
77,0.00012890175761034092,244,0.21917371475615802,0.25795863043911715,,0.00014006823453220459,2,1824,672.0,
31,0.00012918802070392607,327,0.21242056929267986,0.2875852502811975,,0.00011822214982585116,2,928,1056.0,
91,0.00012952953402418644,276,0.1354682497092462,0.36803092821804484,,0.0003039674480786592,2,1952,608.0,
37,0.0001297143908838431,256,0.17582806837304749,0.3980942256768011,,7.958291195912532e-05,2,1184,544.0,
190,0.00012992646419055138,452,0.1627098449476719,0.20779348780527035,,0.00029808921862621167,2,1632,992.0,
61,0.00013023157395461264,420,0.16234949327994824,0.461479896941013,,0.00021982580693127719,2,1760,928.0,
170,0.00013072523288428783,415,0.13751264156689075,0.28226399442810174,,0.0003533242563638484,2,1184,672.0,
92,0.00013180152091081255,276,0.13879751408756302,0.3923696180044219,,0.00029632286132218275,2,1952,608.0,
59,0.00013189483142923565,411,0.15748860649265267,0.4490846166260159,,0.00020232874600379473,2,1440,800.0,
144,0.00013195330126715513,259,0.16662214973628503,0.4459380720985691,,0.00020666850657168666,2,1440,928.0,
58,0.0001322803640505299,315,0.16333956740004968,0.4558879202818642,,0.0001824189768470503,2,1632,800.0,
104,0.00013238470564829185,169,0.12081023862048498,0.26781333836240234,,0.0002605833183107547,2,1248,736.0,
12,0.00013262679373535018,217,0.28743387803773324,0.4320699890667053,,3.5234054705692215e-05,2,928,736.0,
49,0.00013271230054670013,269,0.18050445969610737,0.34077573832224006,,0.00016910746715881515,2,736,1184.0,
26,0.0001330469143188869,180,0.1113269476877747,0.37579576877224885,,5.2261723158008776e-05,2,992,608.0,
57,0.00013315541897706377,263,0.16631039260860203,0.4455250230638809,,0.0001699067021198976,2,1632,800.0,
99,0.00013323979728738778,164,0.1545588121179513,0.4775876659306404,,0.0001955996398021329,2,1504,672.0,
64,0.0001332839948493832,404,0.1500976517432347,0.4205463744102435,,0.0002360115909455636,2,1888,992.0,
27,0.00013346029566794945,201,0.24042003602519477,0.36610318904611994,,8.848700045063506e-05,2,544,544.0,
130,0.00013354626134969293,299,0.19826407138919463,0.3271292899915123,,0.00028041032281843375,2,1248,992.0,
23,0.0001337803332717158,356,0.1120947072499514,0.30669885395332924,,0.00028374043823558263,2,1120,672.0,
22,0.00013392241986972901,364,0.10339582808861664,0.3107934601650698,,0.00031669075224425176,2,1056,672.0,
32,0.00013406780684211602,350,0.2090615289073069,0.4927851526733845,,0.0001227430118637449,2,1120,1056.0,
55,0.00013446476829509873,291,0.1583436233890469,0.46609959787163074,,0.00018833335609044405,2,1120,800.0,
8,0.00013510172041909148,557,0.2628498656077301,0.23264055538390785,0.19155657430191214,1.4669060578266066e-05,3,608,1376.0,2144.0
2501,0.00013522385100562436,583,0.1103649568443057,0.11072846859249896,,0.00017496894722147954,2,1760,928.0,
140,0.00013528752606362104,284,0.10881983281313284,0.43248504516817077,,0.0001842804601515226,2,1696,672.0,
