number,value,params_EPOCHS,params_dropout_l0,params_dropout_l1,params_dropout_l2,params_lr,params_n_layers,params_n_units_l0,params_n_units_l1,params_n_units_l2
31,0.41672450201446637,467,0.3368170600338315,0.3195469361644623,,0.0004585411756966184,2,1056,1504.0,
303,0.4167699804190745,533,0.23041697637226613,0.2687421166713559,,0.00043340470141009637,2,1376,1696.0,
9204,0.4169345302919212,700,0.14000425109744502,0.22387891234989615,,0.0007206460295630039,2,1440,1952.0,
216,0.4171044793589398,628,0.36027494148010414,0.1190969230002214,,0.0002717838228778489,2,1184,1504.0,
885,0.4173838981610732,408,0.16188683778274696,0.17903599285983238,,0.000482764070528914,2,1312,1824.0,
967,0.41773557069541883,654,0.1451379673890307,0.3713131805866767,,0.0005668841441780539,2,1376,1824.0,
1774,0.4179950637530193,678,0.10385589875103547,0.12068766755674515,,0.00038259316592238746,2,1952,1632.0,
6046,0.41813826474763993,306,0.2619585836109667,0.20844020694083698,,0.0006313225966089381,2,1952,1824.0,
140,0.41815132024608154,436,0.21028663647093612,0.3354261363109769,,0.00036970299930330587,2,928,1696.0,
218,0.4184903271053612,625,0.3455150651004124,0.48282277956713604,,0.0004792659851502344,2,1376,2080.0,
1858,0.4187498674685725,700,0.1551830566439645,0.4054652695384492,,0.0006163978481355313,2,1248,2080.0,
4359,0.41904329588393796,678,0.11858170524007709,0.12435812020882975,,0.0006651654301578592,2,1440,864.0,
8,0.41951288629016786,497,0.18462482972711794,,,0.00028930091507051723,1,480,,
4626,0.4198005644761226,503,0.16021648515430814,0.31397974575157966,,0.0006085340192783541,2,1440,992.0,
587,0.4200222591449919,687,0.19478706521850905,0.15910846846862478,,0.0005660512660013591,2,1312,1888.0,
773,0.4202036590626907,619,0.147709779688557,0.20440754206145442,,0.00039757783554599186,2,1952,1696.0,
3723,0.4204091144188793,606,0.10552715754773952,0.12121843787640868,,0.0003483916822113544,2,1568,2144.0,
912,0.42088167517319974,581,0.14347849519179542,0.1442448943812736,,0.0005102939869785944,2,1504,1568.0,
1095,0.4208977032429057,480,0.2761630302771502,0.23261040488441082,,0.0006833492913034326,2,1312,1760.0,
2657,0.4210636606342801,636,0.1492876379766365,0.18518376645148996,,0.001245206192942771,2,1312,1952.0,
1599,0.42161761062677316,423,0.14543640756681478,0.16248886517663236,,0.0002934473533369485,2,2016,1952.0,
13,0.4223232721714363,211,0.38277974803618614,0.19387714697425498,,0.00021772261750964845,2,352,1696.0,
2271,0.42253240486039634,588,0.15356882606801472,0.3953815341010609,,0.00042641758836066944,2,1568,1952.0,
8205,0.42259339357955433,441,0.22730015309793808,0.21651994584328313,,0.0006163145080625529,2,1440,1824.0,
263,0.42264906852356415,396,0.15606411531631553,0.274231942363872,,0.000331472482595369,2,1248,1824.0,
28,0.4227457519296173,560,0.39461569457520324,0.2860309756203483,,0.0006040444094792371,2,608,2144.0,
